Log_ID,TicketCode,Log_createdon,PreStatus,CurrentStatus
4A5B22D3-ABE0-46B2-B593-4B0020BE71F9,IR_1515865,9/23/23 8:14,PendingClose,Closed
A996A985-45B1-4D0B-9060-045BFE17FA57,IR_1515865,9/23/23 8:14,InProgress,PendingClose
96E691DA-27BC-4F9A-B408-3BC108934406,IR_1515865,9/23/23 8:14,New,InProgress
0566BA62-3AB3-4A50-86B3-F3669AE1769B,IR_1515865,9/23/23 8:12,NULL,NULL
DD221F2E-CE0D-4749-A495-9C743B47838B,IR_1515865,9/21/23 8:58,NULL,NULL
672DFB7F-5082-4DE5-9455-6C04259CFEF0,IR_1515865,9/21/23 8:58,NULL,New
6FE1D4F3-5C58-EE11-9D51-0050568E4E5E,IR_1515865,9/21/23 8:58,,
FFE9732D-F55B-4335-8F55-ACF751A4B44E,IR_1515866,9/23/23 8:14,Closed,Inactive
14D26D86-F662-4365-A918-5D018B616F17,IR_1515866,9/23/23 8:14,PendingClose,Closed
ABE8F9FE-8FB5-442A-8A32-FE63FA3BA3A4,IR_1515866,9/23/23 8:14,InProgress,PendingClose
041C3CB0-211C-45C9-BD50-6E1C17CA1CC8,IR_1515866,9/23/23 8:14,New,InProgress
F52A070B-391E-4285-8A24-D4B30190B866,IR_1515866,9/23/23 8:12,NULL,NULL
BEF588ED-D7A2-42D6-A247-B53B74A0394B,IR_1515866,9/21/23 8:58,NULL,NULL
29DFE529-9A40-4C3B-A1C2-2EB948A38B62,IR_1515866,9/21/23 8:58,NULL,New
DD87CFF9-5C58-EE11-9D51-0050568E4E5E,IR_1515866,9/21/23 8:58,,
C121D363-6C7C-4976-A525-4B762D3EFE1B,IR_1515867,9/23/23 10:42,Closed,Inactive
A6F4AD87-31F8-4256-9AC6-D056AC9DAF1D,IR_1515867,9/23/23 10:42,PendingClose,Closed
A37DE321-F651-465B-9247-57D5DEEEE58B,IR_1515867,9/23/23 10:42,InProgress,PendingClose
74C5731C-76E5-4EC0-AD83-923995FC07F5,IR_1515867,9/23/23 10:42,New,InProgress
8C10F897-E1F6-411B-A2A7-A7D8BD887556,IR_1515867,9/23/23 10:41,NULL,NULL
9D348BDA-57E7-4884-8D47-CE552E7D0F44,IR_1515867,9/21/23 8:58,NULL,NULL
17A16B44-A2E8-4DFA-A232-B6FF7D9D7E62,IR_1515867,9/21/23 8:58,NULL,New
0CCDC7FF-5C58-EE11-9D51-0050568E4E5E,IR_1515867,9/21/23 8:58,,
B8270A8E-5CCF-4E31-A38C-F0F377570BDD,IR_1515868,9/23/23 8:14,Closed,Inactive
8DF0F3F9-EEF8-4668-BDA1-FA30F8860251,IR_1515868,9/23/23 8:14,PendingClose,Closed
1E67AF16-29EE-4447-8A31-772147FCB1E5,IR_1515868,9/23/23 8:14,InProgress,PendingClose
C1E820E1-2203-461B-9696-6B274274CDE9,IR_1515868,9/23/23 8:14,New,InProgress
B46A4DC8-E60B-4A55-B321-8C564ADBDA81,IR_1515868,9/23/23 8:12,NULL,NULL
CCE087AD-8708-4199-AD11-FDA22A27D4E2,IR_1515868,9/21/23 8:58,NULL,NULL
6D3846DD-CD96-40A2-8139-EA0D32678A98,IR_1515868,9/21/23 8:58,NULL,New
33CDC7FF-5C58-EE11-9D51-0050568E4E5E,IR_1515868,9/21/23 8:58,,
531D4D7C-E09C-4AA1-8E5D-E51BBC4691B9,IR_1515869,9/23/23 8:14,Closed,Inactive
CF055D70-CF8A-4FB4-9894-43041D305944,IR_1515869,9/23/23 8:14,PendingClose,Closed
5A6A4CF2-04AB-4FFA-8C4E-3A12FB9038D3,IR_1515869,9/23/23 8:14,InProgress,PendingClose
6C493DDA-7936-46A5-A9C7-14E700D9681D,IR_1515869,9/23/23 8:14,New,InProgress
4932B056-04D5-4D4E-94C9-97407C4C26FB,IR_1515869,9/23/23 8:12,NULL,NULL
B3CB815B-C85E-4F4A-A329-679667F7E210,IR_1515869,9/21/23 8:58,NULL,NULL
904B79DB-B4E1-499B-9961-A4D982E422B5,IR_1515869,9/21/23 8:58,NULL,New
9AACDC05-5D58-EE11-9D51-0050568E4E5E,IR_1515869,9/21/23 8:58,,
024C7765-FF5E-4498-A3E7-2BB6362BA238,IR_1515870,9/23/23 8:14,Closed,Inactive
36F691FE-6802-4D72-9927-F2DF777405B4,IR_1515870,9/23/23 8:14,PendingClose,Closed
2C2AAADF-6D4F-4EBC-8E77-27B17FF8385D,IR_1515870,9/23/23 8:14,InProgress,PendingClose
EE365EFD-4775-4FE9-8944-5F8E58C9EC4C,IR_1515870,9/23/23 8:14,New,InProgress
FEC40584-1C0C-4B60-A796-02CFAAB24FA0,IR_1515870,9/23/23 8:12,NULL,NULL
CAF7284F-7E9F-4781-9723-D7F531A1444F,IR_1515870,9/21/23 8:58,NULL,NULL
01AC6956-8C01-4467-9E10-B13FCF5FAED8,IR_1515870,9/21/23 8:58,NULL,New
688A500C-5D58-EE11-9989-0050568E9E57,IR_1515870,9/21/23 8:58,,
7ABA816F-05C9-494C-99B0-8E6242A90B95,IR_1515871,9/23/23 10:42,Closed,Inactive
65097915-1B1D-44A6-BFF5-BE368AC58112,IR_1515871,9/23/23 10:42,PendingClose,Closed
C18EAA2A-435F-487F-BC77-13CAF2BD740E,IR_1515871,9/23/23 10:42,InProgress,PendingClose
A1EA05E3-E737-463F-B632-F5511C90B46D,IR_1515871,9/23/23 10:42,New,InProgress
EEAED7C1-3DF5-44CE-926E-E095AFBE1943,IR_1515871,9/23/23 10:41,NULL,NULL
A13DF2C9-3FA1-4886-A6B6-63CE12EBE755,IR_1515871,9/21/23 8:58,NULL,NULL
556ACCEB-885B-4073-892B-ACDC0A1299B7,IR_1515871,9/21/23 8:58,NULL,New
5E914712-5D58-EE11-9989-0050568E9E57,IR_1515871,9/21/23 8:58,,
C1EF44FC-C23A-43D5-ABB1-FDDE4260CB10,IR_1515872,9/23/23 8:14,Closed,Inactive
01DD8022-CAC5-4DF3-97AE-BB0068B1E737,IR_1515872,9/23/23 8:14,Inactive,Closed
FBEC2DCD-7358-4704-89B7-2958D53781A4,IR_1515872,9/23/23 8:14,Closed,Inactive
FF66EEEA-1B32-437D-8546-AD196A86B286,IR_1515872,9/23/23 8:14,PendingClose,Closed
6D6BEBCE-4BE0-4702-A99E-F219FBE39876,IR_1515872,9/23/23 8:14,InProgress,PendingClose
637C7F22-14E2-4A4C-9CFE-5584F7B19B5E,IR_1515872,9/23/23 8:14,New,InProgress
4EFA437A-0016-4785-AC70-35CC04AC62D8,IR_1515872,9/23/23 8:12,NULL,NULL
4E4AE742-9FF8-4DD3-BE2B-5274D2CC93E6,IR_1515872,9/21/23 8:58,NULL,NULL
DF7AB425-6228-4EBF-AB62-4AC4455FABD5,IR_1515872,9/21/23 8:58,NULL,New
E9D00812-5D58-EE11-9D51-0050568E4E5E,IR_1515872,9/21/23 8:58,,
32F2AEF4-A78E-4023-9909-F46130F974F5,IR_1515873,9/23/23 8:14,Closed,Inactive
626887D9-B3C3-4AF9-B2F0-4C4E8D5EF596,IR_1515873,9/23/23 8:14,PendingClose,Closed
0FFCCCE5-94FF-44E3-B4D8-73FE7544F225,IR_1515873,9/23/23 8:14,InProgress,PendingClose
56C15B5D-BB1C-4E04-8375-1CD1BC6A3C95,IR_1515873,9/23/23 8:14,New,InProgress
1F1484BA-27B3-4CB2-B64B-4AF236F0822D,IR_1515873,9/23/23 8:12,NULL,NULL
42849773-356F-4B5F-B4CF-1CB710002FF4,IR_1515873,9/21/23 8:59,NULL,NULL
30E8E004-09F3-42DD-ABC0-5F294C378761,IR_1515873,9/21/23 8:59,NULL,New
E7B64118-5D58-EE11-9989-0050568E9E57,IR_1515873,9/21/23 8:58,,
65942507-1C81-4B3C-87F3-A5AE209688BF,IR_1515874,9/23/23 8:16,Closed,Inactive
56D0D1A0-BAB8-42D7-AD2F-0C0ACAC0D1BA,IR_1515874,9/23/23 8:15,PendingClose,Closed
6B311225-CDD3-4840-A15A-7C88145FC136,IR_1515874,9/23/23 8:14,InProgress,PendingClose
CEEAF470-501B-4022-AA39-E2F27C058D04,IR_1515874,9/23/23 8:12,New,InProgress
89AE57D8-FCC1-406B-9108-F700E2C04CE0,IR_1515874,9/23/23 8:12,NULL,NULL
D9359624-64DE-4AD1-8A37-D11D94827A83,IR_1515874,9/21/23 8:59,NULL,NULL
F94B1CDA-1B41-49D0-8EB7-CB631D547323,IR_1515874,9/21/23 8:59,NULL,New
76760318-5D58-EE11-9D51-0050568E4E5E,IR_1515874,9/21/23 8:59,,
D9CDFCB1-418C-4781-A8B2-F33E87F77A38,IR_1515875,9/23/23 8:14,Closed,Inactive
B63CDFDB-06C6-4218-AFD0-427E8FD6A512,IR_1515875,9/23/23 8:14,PendingClose,Closed
9DB079A5-3DD3-479C-A9A8-4DD327D78E87,IR_1515875,9/23/23 8:14,InProgress,PendingClose
D9C9792E-D6C3-4AB5-82AE-CE5C3EE16E60,IR_1515875,9/23/23 8:14,New,InProgress
AED99FD6-F40A-4349-A013-DD00D0E292D0,IR_1515875,9/23/23 8:12,NULL,NULL
C564B5B0-06CE-4340-8043-F027078A743A,IR_1515875,9/21/23 8:59,NULL,NULL
10D89503-59AB-46A9-AFA5-F8D487B73F07,IR_1515875,9/21/23 8:59,NULL,New
3BBBFB1D-5D58-EE11-9D51-0050568E4E5E,IR_1515875,9/21/23 8:59,,
55EEFA34-BA28-4FBD-8692-0376AFA1C4D0,IR_1515877,9/23/23 8:14,Closed,Inactive
3EF61D6D-D02B-4BEA-A975-094E1F870BA3,IR_1515877,9/23/23 8:14,PendingClose,Closed
E3F193A4-0A54-4C00-9261-BA757D36A42D,IR_1515877,9/23/23 8:14,InProgress,PendingClose
71237371-9445-472C-ACE7-C88478A875A8,IR_1515877,9/23/23 8:14,New,InProgress
624ACD94-EFC3-47F4-B82B-92D1D5E143AA,IR_1515877,9/23/23 8:12,NULL,NULL
6D7A236E-935B-45FD-BBFC-256FE8163A07,IR_1515877,9/21/23 8:59,NULL,NULL
F82281C5-AC9F-472C-B7FA-0F5E06A75EC7,IR_1515877,9/21/23 8:59,NULL,New
1C667B24-5D58-EE11-9989-0050568E9E57,IR_1515877,9/21/23 8:59,,
63D6D147-491D-42EA-A946-C792C37FCD7D,IR_1515878,9/23/23 8:14,Closed,Inactive
B7665A24-AD7C-4007-AE6E-F7C4F529B2D2,IR_1515878,9/23/23 8:14,PendingClose,Closed
83739353-7910-403F-9AB6-69C3E7543A07,IR_1515878,9/23/23 8:14,InProgress,PendingClose
32F00C67-7BD3-4E2B-9360-7561D8353977,IR_1515878,9/23/23 8:14,New,InProgress
7441FC92-297A-40E9-B64A-C160CA5C4EAD,IR_1515878,9/23/23 8:12,NULL,NULL
C0279A92-1FCD-46D3-A79B-5E322620122F,IR_1515878,9/21/23 8:59,NULL,NULL
443BBA3C-5315-459D-8A59-3CF1D5F15C8F,IR_1515878,9/21/23 8:59,NULL,New
8896FA29-5D58-EE11-9D51-0050568E4E5E,IR_1515878,9/21/23 8:59,,
778A0FC3-CD01-4E04-8F02-87271B8F49A9,IR_1515879,9/23/23 10:46,Closed,Inactive
CD5171A5-A88F-4138-BF14-68616586604B,IR_1515879,9/23/23 10:44,PendingClose,Closed
B73EFBE6-237C-491D-B0A1-7531519F3866,IR_1515879,9/23/23 10:43,InProgress,PendingClose
52320D19-0022-4273-B497-FCB16C12C83F,IR_1515879,9/23/23 10:40,New,InProgress
82819209-8CB3-45F9-BD9C-56D6850362DF,IR_1515879,9/23/23 10:41,NULL,NULL
A187FA6D-69F7-4715-AFE5-C83032498127,IR_1515880,9/23/23 8:14,Closed,Inactive
5FA1479E-F3B6-4556-976F-3DE25D93E868,IR_1515880,9/23/23 8:14,PendingClose,Closed
173B24A7-7F4C-4FE8-80AD-4792A0CC95BD,IR_1515880,9/23/23 8:14,InProgress,PendingClose
9434DF39-D5FE-409C-A7EA-15414C1A2F92,IR_1515880,9/23/23 8:14,New,InProgress
07DF429A-B4E9-4705-902D-69BE72480173,IR_1515880,9/23/23 8:12,NULL,NULL
05FAED17-09E0-4C43-8F04-B102728061DB,IR_1515880,9/21/23 8:59,NULL,NULL
BB1594D3-F551-4FB1-96A7-9317EC3D9709,IR_1515880,9/21/23 8:59,NULL,New
B065CE2B-5D58-EE11-9989-0050568E9E57,IR_1515880,9/21/23 8:59,,
FAEDA546-B1FE-47BD-91E8-571B36A14E78,IR_1515882,9/23/23 8:14,Closed,Inactive
1C0719AA-88E9-41EA-AAC2-FE5A94131EAD,IR_1515882,9/23/23 8:14,PendingClose,Closed
C10EE7D9-074F-47D9-8FD7-C79979549C6D,IR_1515882,9/23/23 8:14,InProgress,PendingClose
C84C11F4-6597-4135-B5F4-40D954257BDC,IR_1515882,9/23/23 8:14,New,InProgress
3ECDF999-78A7-42DD-B59D-CC0FD536CD6A,IR_1515882,9/23/23 8:12,NULL,NULL
8F531AF3-2DA2-4AAE-816C-DC419CD187D7,IR_1515882,9/21/23 8:59,NULL,NULL
C00717AF-027F-4CF2-B0E2-6CDB42A39443,IR_1515882,9/21/23 8:59,NULL,New
2EFB0236-5D58-EE11-9D51-0050568E4E5E,IR_1515882,9/21/23 8:59,,
CB7453D9-CC59-4CE9-ACDC-92C468AD212F,IR_1515884,9/23/23 8:14,Closed,Inactive
869CF99E-A8E0-42C7-B430-F1F6A5991DFD,IR_1515884,9/23/23 8:14,PendingClose,Closed
9D3320CF-4243-4CDD-82E1-D9542B6B6776,IR_1515884,9/23/23 8:14,InProgress,PendingClose
59F9278D-5277-4C8A-9777-6D66E9C80F5A,IR_1515884,9/23/23 8:14,New,InProgress
C8CF6490-B13C-472A-8372-7AA3F17878FD,IR_1515884,9/23/23 8:12,NULL,NULL
288F7BBA-9BEC-40B1-932B-E1A2DB9B7806,IR_1515884,9/21/23 8:59,NULL,NULL
A94DAC0B-DC00-4FEA-BF34-85F6805CDF8C,IR_1515884,9/21/23 8:59,NULL,New
96FB0236-5D58-EE11-9D51-0050568E4E5E,IR_1515884,9/21/23 8:59,,
CA4CD6CB-00AB-4967-872A-B67ACA32BBFE,IR_1515885,9/23/23 8:14,Closed,Inactive
E89516B3-4C66-4EEF-B4FF-F33E4FE3336F,IR_1515885,9/23/23 8:14,PendingClose,Closed
1A104263-C5A0-4068-AFE3-AF9C9E0E01B2,IR_1515885,9/23/23 8:14,InProgress,PendingClose
3CB01595-6174-4729-90AC-48044DDD79C4,IR_1515885,9/23/23 8:14,New,InProgress
CBE7038C-2247-4A86-8DC9-55033E572D58,IR_1515885,9/23/23 8:12,NULL,NULL
897C5DA5-3DEA-4646-89BB-A6B63C7593FC,IR_1515885,9/21/23 9:00,NULL,NULL
7D0068F6-686C-441C-BC05-5EA9FD7F711D,IR_1515885,9/21/23 9:00,NULL,New
3F3DF738-5D58-EE11-9989-0050568E9E57,IR_1515885,9/21/23 8:59,,
B78F98E7-9F8C-45E8-8713-148435EA2186,IR_1515886,9/27/23 8:43,Closed,Inactive
DD5177FC-0417-469B-8CB2-73E6C04B7452,IR_1515886,9/27/23 8:43,PendingClose,Closed
EB5D582F-DC94-455B-80DA-8E14582EA311,IR_1515886,9/27/23 8:43,Pending Confirmation,PendingClose
C012FC26-4C86-4BC7-B267-0F4E11F19C1A,IR_1515886,9/27/23 8:42,NULL,NULL
CBA4FADE-FE87-457E-9FEE-97E7F5549517,IR_1515886,9/27/23 8:41,InProgress,Pending Confirmation
F8A78BF7-51EF-440C-8D98-7562135B29A5,IR_1515886,9/23/23 13:04,New,InProgress
E5FFFA4B-3D2E-4F28-8F34-DEB9325221D9,IR_1515886,9/21/23 9:01,NULL,NULL
6CEFF2A9-AABD-474C-AD59-85546ABA742A,IR_1515886,9/21/23 9:01,NULL,New
8ED7B95F-5D58-EE11-9D51-0050568E4E5E,IR_1515886,9/21/23 9:01,,
5E2905EC-94E9-4341-BAC5-11C61642ECA3,IR_1515894,9/23/23 8:14,Closed,Inactive
2B4D1239-78C6-479E-8C94-CD1145FA479E,IR_1515894,9/23/23 8:14,PendingClose,Closed
2BB0FBA9-172D-443B-996A-067EE7E902C1,IR_1515894,9/23/23 8:14,InProgress,PendingClose
9445D3CB-9C17-48E4-BE85-CBFD2E4501BC,IR_1515894,9/23/23 8:14,New,InProgress
830DCFA2-D220-42D9-A112-615EDD6B7441,IR_1515894,9/23/23 8:12,NULL,NULL
D9059E06-2A36-44C1-85E0-3A7CECB6BE07,IR_1515894,9/21/23 9:04,NULL,NULL
0FB2D4EB-EE4C-413E-A032-27B1A827AE93,IR_1515894,9/21/23 9:04,NULL,New
88CF88C9-5D58-EE11-9D51-0050568E4E5E,IR_1515894,9/21/23 9:04,,
EA482184-2690-4AAA-ACB7-6FEC87598FCA,IR_1515895,9/25/23 5:20,Closed,Inactive
F3136FCF-2C60-416C-8A38-629B74606D57,IR_1515895,9/25/23 5:20,PendingClose,Closed
C091CC43-3B0A-40DA-8FD4-4FC52351833B,IR_1515895,9/25/23 5:19,InProgress,PendingClose
935ACFEB-1AE5-455E-AC73-7524131FBB84,IR_1515895,9/25/23 5:19,NULL,NULL
05E23466-9578-401F-AC54-E5EC3B4BB028,IR_1515895,9/25/23 5:19,NULL,NULL
AC12F37D-321C-4739-A15F-F5F4F3508729,IR_1515895,9/25/23 5:18,Requeue,InProgress
E6CD3E65-D4CD-4996-B18B-34EEA78AAEF4,IR_1515895,9/25/23 5:18,NULL,NULL
642714C0-3797-485F-8B5E-5B7236BD691E,IR_1515895,9/25/23 5:18,InProgress,Requeue
1334B0A0-F186-4416-BF0F-34242B7AD0F7,IR_1515895,9/25/23 5:18,NULL,NULL
4880E4D8-625B-EE11-9C77-00505681CE6C,IR_1515895,9/25/23 5:17,,
98505343-185A-EE11-9D5A-0050568E91D3,IR_1515895,9/23/23 13:51,,
D190F3D2-F61C-4E6E-A232-AFFC4AEF4CA4,IR_1515895,9/21/23 9:30,Requeue,InProgress
FECB9134-B8D5-453D-BB6B-00DA58CD58E9,IR_1515895,9/21/23 9:26,InProgress,Requeue
2727DDA9-753A-4BA9-BB76-D2D044822481,IR_1515895,9/21/23 9:26,NULL,NULL
B4E6F4D9-6058-EE11-9D51-0050568E4E5E,IR_1515895,9/21/23 9:25,,
D3859754-AA40-48C2-9415-9A669D70A9D2,IR_1515895,9/21/23 9:24,New,InProgress
24BC5EFD-4B64-4DC2-80BC-390ED3607F65,IR_1515895,9/21/23 9:07,NULL,NULL
34F448EA-1BBA-45F2-99EF-A522A5CC3581,IR_1515895,9/21/23 9:07,NULL,New
CFCF5550-5E58-EE11-9D51-0050568E4E5E,IR_1515895,9/21/23 9:07,,
BA8E48F9-5532-4ABC-8E4C-6F0C2DC0172A,IR_1515949,9/23/23 8:14,Closed,Inactive
2356103E-EBEB-4F18-A4D5-C7A4B23C8FCA,IR_1515949,9/23/23 8:14,PendingClose,Closed
D205F785-E718-4149-8677-EEBF37E82C0D,IR_1515949,9/23/23 8:14,InProgress,PendingClose
EF844076-F4B2-4F16-8B9D-D15DCBE0A723,IR_1515949,9/23/23 8:14,New,InProgress
055A62A3-08CA-4636-9A39-DF74F3134FD1,IR_1515949,9/23/23 8:12,NULL,NULL
4F00E9F4-A47E-4D87-A216-41E7C53A5BBE,IR_1515949,9/21/23 9:54,NULL,NULL
CF1470B7-5E0E-4EC5-918E-DDC8F26A5AC5,IR_1515949,9/21/23 9:54,NULL,New
2D295BE0-6458-EE11-9989-0050568E9E57,IR_1515949,9/21/23 9:54,,
EBA04FCC-BC13-4F90-A1F6-26CC6044270F,IR_1515965,9/23/23 4:45,Closed,Inactive
C66ADF5F-BE0A-4853-85BB-ADF31619EB62,IR_1515965,9/23/23 4:45,PendingClose,Closed
39D12EE9-19FC-4CD8-92B0-F3B24E6E4D3C,IR_1515965,9/23/23 4:45,InProgress,PendingClose
4482E0E8-097F-45DE-9A65-CFB183751351,IR_1515965,9/23/23 4:45,NULL,NULL
62BA8EC0-6327-4EDA-AA4D-13286FD76419,IR_1515965,9/23/23 4:44,NULL,NULL
1E6E213D-1786-40B5-8082-6B360A9A1CA6,IR_1515965,9/23/23 4:44,Requeue,InProgress
4F41540C-90DD-443A-A215-9E8F6E732C10,IR_1515965,9/23/23 4:44,NULL,NULL
B2AAE31B-C479-41EB-950C-87EE094CEACF,IR_1515965,9/23/23 4:44,NULL,NULL
476319B9-CB59-EE11-9D5A-0050568E91D3,IR_1515965,9/23/23 4:43,,
A9F19ABD-562A-4519-AE62-9B89799DE164,IR_1515965,9/21/23 10:13,InProgress,Requeue
E8B9C157-FD37-495B-B007-0EA9439D4D14,IR_1515965,9/21/23 10:13,NULL,NULL
D6CCDF76-6758-EE11-9C77-00505681CE6C,IR_1515965,9/21/23 10:13,,
5B50A10A-3BE8-46B9-B782-74346D59C503,IR_1515965,9/21/23 10:12,New,InProgress
59359A90-C696-4800-80FF-03E33FE119A4,IR_1515965,9/21/23 10:02,NULL,NULL
7E130A32-822B-4AA3-9EFD-83701C801D69,IR_1515965,9/21/23 10:02,NULL,New
823735ED-6558-EE11-9D51-0050568E4E5E,IR_1515965,9/21/23 10:02,,
F67A93E5-0A7D-46B7-B213-B43AC3B0878E,IR_1515977,9/23/23 7:01,Closed,Inactive
67110E59-A3C4-41B8-B450-496B361740E1,IR_1515977,9/23/23 7:01,PendingClose,Closed
E5458EE9-CDA2-4FF7-9F99-7D600CD99658,IR_1515977,9/23/23 7:01,InProgress,PendingClose
7B91A27E-AF44-4843-B4D5-6B057C10A5AF,IR_1515977,9/23/23 7:01,NULL,NULL
E5B1F444-F142-43F5-833A-C6177BDC609B,IR_1515977,9/23/23 7:01,Requeue,InProgress
C0E553C2-54C5-4102-86B3-19140BA72BE5,IR_1515977,9/23/23 7:00,NULL,NULL
B38E7402-EC8E-404E-98E9-03189ED4C6A5,IR_1515977,9/23/23 7:00,InProgress,Requeue
A33A0516-C2D6-4D1C-813E-0923E8713BE0,IR_1515977,9/23/23 7:00,NULL,NULL
0E59E30A-8E05-4F14-9363-EF0389BF6950,IR_1515977,9/23/23 7:00,Requeue,InProgress
300298DE-DE59-EE11-9C77-00505681CE6C,IR_1515977,9/23/23 7:00,,
85A09004-3391-49DC-A16A-F93E46DDD66A,IR_1515977,9/21/23 10:14,InProgress,Requeue
7CE52DA0-1DCE-4E84-B13C-E7C519DEB921,IR_1515977,9/21/23 10:14,NULL,NULL
B8969AA3-6758-EE11-9D51-0050568E4E5E,IR_1515977,9/21/23 10:14,,
4435580D-F889-4607-9674-B37A59216514,IR_1515977,9/21/23 10:14,New,InProgress
74F37A00-3FCD-4704-9E56-5AB09DCDC4F2,IR_1515977,9/21/23 10:10,NULL,NULL
C741AFA5-F538-4BCA-9269-33C79A9E8A2F,IR_1515977,9/21/23 10:10,NULL,New
C4639704-6758-EE11-9989-0050568E9E57,IR_1515977,9/21/23 10:10,,
AFDAE6DA-8FA0-4186-88FD-D60A2B306E06,IR_1516001,9/23/23 8:14,Closed,Inactive
F28FD970-B1A0-4147-B93F-CA65092DB2FD,IR_1516001,9/23/23 8:14,PendingClose,Closed
B883E1CF-C91F-446B-A494-2598C025D304,IR_1516001,9/23/23 8:14,InProgress,PendingClose
8FAF9D1D-E1DD-4F70-9AD5-50A5AD665D52,IR_1516001,9/23/23 8:14,New,InProgress
904AC106-4C9F-4DAF-82C0-9B910DBC6B1C,IR_1516001,9/23/23 8:12,NULL,NULL
771B673A-3860-4D67-8C14-C8C693ACB644,IR_1516001,9/21/23 10:34,NULL,NULL
0A19C9CA-F6D7-41EC-B00F-16D64126B30D,IR_1516001,9/21/23 10:34,NULL,New
2F139562-6A58-EE11-9989-0050568E9E57,IR_1516001,9/21/23 10:34,,
124A5DFD-5DAE-4DAD-82A0-1E0CA4BC2713,IR_1516005,9/23/23 7:00,Closed,Inactive
93EFE3F6-3307-478C-AA41-7233BECECC32,IR_1516005,9/23/23 7:00,PendingClose,Closed
88AFA3BB-105E-4984-B5B2-139E15C65549,IR_1516005,9/23/23 7:00,InProgress,PendingClose
F237F798-0275-4924-B808-E564084203DE,IR_1516005,9/23/23 7:00,NULL,NULL
1B593BDE-6677-4E73-B340-A2E35C676A61,IR_1516005,9/23/23 7:00,Requeue,InProgress
B0F7EB45-A5E9-4C4F-9B94-8330C1848177,IR_1516005,9/23/23 6:59,NULL,NULL
563FFD4B-0093-455E-B98A-EA29AB65EA72,IR_1516005,9/23/23 6:59,InProgress,Requeue
09BDEAA5-E2B0-4F9A-AE44-2F4D004F30E7,IR_1516005,9/23/23 6:59,NULL,NULL
6748E8CD-CD8B-4152-B1C3-4D9311B974A1,IR_1516005,9/23/23 6:59,Requeue,InProgress
64E02DBA-DE59-EE11-9C77-00505681CE6C,IR_1516005,9/23/23 6:59,,
5BBC7F52-B4E1-4236-913D-34ACCD6134CA,IR_1516005,9/21/23 10:41,InProgress,Requeue
E219A152-33D7-42AE-98FA-CEBE95644E0B,IR_1516005,9/21/23 10:41,NULL,NULL
33B84961-6B58-EE11-9C77-00505681CE6C,IR_1516005,9/21/23 10:41,,
0F095107-2605-4189-952E-8586AF43CAF6,IR_1516005,9/21/23 10:40,New,InProgress
EC669CD9-3FB4-4FE4-B6D6-67408CB9798C,IR_1516005,9/21/23 10:40,NULL,NULL
35C68E35-2741-48C0-A25B-0EB5BAEB8E73,IR_1516005,9/21/23 10:40,NULL,New
FFAA273A-6B58-EE11-9989-0050568E9E57,IR_1516005,9/21/23 10:40,,
823984D8-1B98-4758-B693-0D8409AC8DFA,IR_1516015,9/23/23 5:44,Closed,Inactive
45CAD3F1-9165-4623-B8CD-4C320F051276,IR_1516015,9/23/23 5:44,PendingClose,Closed
1FAE1016-7C86-4409-9E39-F444E698578E,IR_1516015,9/23/23 5:44,Pending Confirmation,PendingClose
6FCE4382-A2E4-4815-8B9A-02FDF976E187,IR_1516015,9/23/23 5:44,InProgress,Pending Confirmation
58D26275-730D-431A-AF48-344520C2636E,IR_1516015,9/23/23 5:44,NULL,NULL
6FCD245D-73BF-496E-865A-A8A981F54A07,IR_1516015,9/23/23 5:43,Requeue,InProgress
956DE3D5-4EE3-48DA-8FD5-D48BE43D52C0,IR_1516015,9/23/23 5:43,NULL,NULL
9F4C1527-36A3-40BF-AFC6-3755A39B9BE0,IR_1516015,9/23/23 5:43,InProgress,Requeue
62E35816-0FB7-4CF1-8CFF-B34DAF534C1E,IR_1516015,9/23/23 4:56,NULL,NULL
2710036C-CD59-EE11-9D5A-0050568E91D3,IR_1516015,9/23/23 4:55,,
1A8A4A33-BFD9-4629-8647-ADD44A508429,IR_1516015,9/23/23 4:37,Requeue,InProgress
3E7904E9-ECC1-41DC-A92E-AD6944D80370,IR_1516015,9/21/23 11:04,InProgress,Requeue
AE8616AB-6E58-EE11-9C77-00505681CE6C,IR_1516015,9/21/23 11:04,,
CC1FB929-0718-4319-BCB1-26604F5E2C71,IR_1516015,9/21/23 11:04,NULL,NULL
36530F2E-1B3D-49D4-ADD4-8A6AA909D81E,IR_1516015,9/21/23 11:03,New,InProgress
CF67F61E-B4E0-44DA-82EB-4BA166C74855,IR_1516015,9/21/23 11:02,NULL,NULL
8D0C0280-4AA6-405F-8B2A-FC754B73D052,IR_1516015,9/21/23 11:02,NULL,New
388E214A-6E58-EE11-9989-0050568E9E57,IR_1516015,9/21/23 11:02,,
F89E0AA5-3D2A-4DA7-954D-BD55B6BDC6F6,IR_1516029,9/23/23 5:19,Closed,Inactive
220D0383-BF1D-432B-AE3E-6E72D44ADE72,IR_1516029,9/23/23 5:19,PendingClose,Closed
4B68504D-7FA4-48DB-B23F-4B45A01F0996,IR_1516029,9/23/23 5:19,InProgress,PendingClose
4AAE3741-6F57-482C-9C4A-5118F6461405,IR_1516029,9/23/23 5:19,NULL,NULL
